austinid,Longitude,Latitude,Date,mtemp
19,-98.343,30.7063,2017-07,83.9
19,-98.343,30.7063,2018-07,84.7
19,-98.343,30.7063,2019-07,82.1
19,-98.343,30.7063,2020-07,85.7
,,,,
20,-97.7711,29.7461,1975-07,81.4
20,-97.7711,29.7461,1976-07,80.2
20,-97.7711,29.7461,1977-07,84.2
20,-97.7711,29.7461,1978-07,86
20,-97.7711,29.7461,1979-07,82.5
20,-97.7711,29.7461,1980-07,86.7
20,-97.7711,29.7461,1981-07,82.6
20,-97.7711,29.7461,1982-07,86
20,-97.7711,29.7461,1983-07,82.5
20,-97.7711,29.7461,1984-07,84.7
20,-97.7711,29.7461,1985-07,82.9
20,-97.7711,29.7461,1986-07,85.1
20,-97.7711,29.7461,1987-07,83
20,-97.7711,29.7461,1988-07,84.4
20,-97.7711,29.7461,1989-07,84.3
20,-97.7711,29.7461,1990-07,82.6
20,-97.7711,29.7461,1991-07,82.3
20,-97.7711,29.7461,1992-07,83.3
20,-97.7711,29.7461,1993-07,83.8
20,-97.7711,29.7461,1994-07,85.5
20,-97.7711,29.7461,1995-07,84.6
20,-97.7711,29.7461,1996-07,86.1
20,-97.7711,29.7461,1997-07,84.1
20,-97.7711,29.7461,1998-07,87
20,-97.7711,29.7461,1999-07,82.1
20,-97.7711,29.7461,2000-07,85.3
20,-97.7711,29.7461,2001-07,85.1
20,-97.7711,29.7461,2002-07,81.3
20,-97.7711,29.7461,2003-07,82.1
20,-97.7711,29.7461,2004-07,81.4
20,-97.7711,29.7461,2005-07,84.1
20,-97.7711,29.7461,2006-07,84.5
20,-97.7711,29.7461,2007-07,80.2
20,-97.7711,29.7461,2008-07,84.2
20,-97.7711,29.7461,2009-07,88.1
20,-97.7711,29.7461,2010-07,82.7
20,-97.7711,29.7461,2011-07,86.3
20,-97.7711,29.7461,2012-07,82.9
20,-97.7711,29.7461,2013-07,82.6
20,-97.7711,29.7461,2014-07,83.8
20,-97.7711,29.7461,2015-07,84.3
20,-97.7711,29.7461,2016-07,86.4
20,-97.7711,29.7461,2017-07,85.8
20,-97.7711,29.7461,2018-07,85.7
20,-97.7711,29.7461,2019-07,84.2
20,-97.7711,29.7461,2020-07,87.2
,,,,
21,-97.4221,30.3077,1975-07,81.8
21,-97.4221,30.3077,1976-07,80
21,-97.4221,30.3077,1977-07,84.7
21,-97.4221,30.3077,1978-07,86.1
21,-97.4221,30.3077,1979-07,82.2
21,-97.4221,30.3077,1980-07,87.1
21,-97.4221,30.3077,1981-07,83.1
21,-97.4221,30.3077,1982-07,85.9
21,-97.4221,30.3077,1983-07,81.9
21,-97.4221,30.3077,1984-07,84.2
21,-97.4221,30.3077,1985-07,82.9
21,-97.4221,30.3077,1986-07,84.7
21,-97.4221,30.3077,1987-07,82.2
21,-97.4221,30.3077,1988-07,84.1
21,-97.4221,30.3077,1989-07,83.4
21,-97.4221,30.3077,1990-07,82.4
21,-97.4221,30.3077,1991-07,82.7
21,-97.4221,30.3077,1992-07,83.3
21,-97.4221,30.3077,1993-07,84
21,-97.4221,30.3077,1994-07,85.7
21,-97.4221,30.3077,1995-07,84.7
21,-97.4221,30.3077,1996-07,86.7
21,-97.4221,30.3077,1997-07,84.3
21,-97.4221,30.3077,1998-07,87.3
21,-97.4221,30.3077,1999-07,82.6
21,-97.4221,30.3077,2000-07,85.9
21,-97.4221,30.3077,2001-07,85
21,-97.4221,30.3077,2002-07,82
21,-97.4221,30.3077,2003-07,82.8
21,-97.4221,30.3077,2004-07,82.3
21,-97.4221,30.3077,2005-07,84.2
21,-97.4221,30.3077,2006-07,84
21,-97.4221,30.3077,2007-07,80.1
21,-97.4221,30.3077,2008-07,84
21,-97.4221,30.3077,2009-07,87.8
21,-97.4221,30.3077,2010-07,83.2
21,-97.4221,30.3077,2011-07,87.5
21,-97.4221,30.3077,2012-07,83.6
21,-97.4221,30.3077,2013-07,83.5
21,-97.4221,30.3077,2014-07,82.9
21,-97.4221,30.3077,2015-07,84
21,-97.4221,30.3077,2016-07,86.3
21,-97.4221,30.3077,2017-07,86.3
21,-97.4221,30.3077,2018-07,85.9
21,-97.4221,30.3077,2019-07,83.6
21,-97.4221,30.3077,2020-07,86.4
,,,,
22,-97.3704,30.1943,1975-07,81.5
22,-97.3704,30.1943,1976-07,80
22,-97.3704,30.1943,1977-07,84.4
22,-97.3704,30.1943,1978-07,86.1
22,-97.3704,30.1943,1979-07,82.3
22,-97.3704,30.1943,1980-07,86.8
22,-97.3704,30.1943,1981-07,82.6
22,-97.3704,30.1943,1982-07,85.7
22,-97.3704,30.1943,1983-07,81.8
22,-97.3704,30.1943,1984-07,84.1
22,-97.3704,30.1943,1985-07,82.6
22,-97.3704,30.1943,1986-07,84.8
22,-97.3704,30.1943,1987-07,82.4
22,-97.3704,30.1943,1988-07,84
22,-97.3704,30.1943,1989-07,83.5
22,-97.3704,30.1943,1990-07,82.3
22,-97.3704,30.1943,1991-07,82.7
22,-97.3704,30.1943,1992-07,83.4
22,-97.3704,30.1943,1993-07,83.9
22,-97.3704,30.1943,1994-07,85.4
22,-97.3704,30.1943,1995-07,84.5
22,-97.3704,30.1943,1996-07,86.4
22,-97.3704,30.1943,1997-07,84.2
22,-97.3704,30.1943,1998-07,87.2
22,-97.3704,30.1943,1999-07,82.4
22,-97.3704,30.1943,2000-07,85.7
22,-97.3704,30.1943,2001-07,84.9
22,-97.3704,30.1943,2002-07,81.7
22,-97.3704,30.1943,2003-07,82.6
22,-97.3704,30.1943,2004-07,81.9
22,-97.3704,30.1943,2005-07,84.2
22,-97.3704,30.1943,2006-07,83.8
22,-97.3704,30.1943,2007-07,80
22,-97.3704,30.1943,2008-07,84
22,-97.3704,30.1943,2009-07,88.1
22,-97.3704,30.1943,2010-07,83.1
22,-97.3704,30.1943,2011-07,87.2
22,-97.3704,30.1943,2012-07,83.5
22,-97.3704,30.1943,2013-07,83.7
22,-97.3704,30.1943,2014-07,82.8
22,-97.3704,30.1943,2015-07,84
22,-97.3704,30.1943,2016-07,86.4
22,-97.3704,30.1943,2017-07,86.2
22,-97.3704,30.1943,2018-07,85.8
22,-97.3704,30.1943,2019-07,83.6
22,-97.3704,30.1943,2020-07,86.4
,,,,
23,-97.421,30.6675,1975-07,81.5
23,-97.421,30.6675,1976-07,79.7
23,-97.421,30.6675,1977-07,84.4
23,-97.421,30.6675,1978-07,85.7
23,-97.421,30.6675,1979-07,82.5
23,-97.421,30.6675,1980-07,86.6
23,-97.421,30.6675,1981-07,83.1
23,-97.421,30.6675,1982-07,84.8
23,-97.421,30.6675,1983-07,80.8
23,-97.421,30.6675,1984-07,83.4
23,-97.421,30.6675,1985-07,82.6
23,-97.421,30.6675,1986-07,84.5
23,-97.421,30.6675,1987-07,81.6
23,-97.421,30.6675,1988-07,83.1
23,-97.421,30.6675,1989-07,82.4
23,-97.421,30.6675,1990-07,81.8
23,-97.421,30.6675,1991-07,82.8
23,-97.421,30.6675,1992-07,82.5
23,-97.421,30.6675,1993-07,84
23,-97.421,30.6675,1994-07,85.4
23,-97.421,30.6675,1995-07,84
23,-97.421,30.6675,1996-07,86.3
23,-97.421,30.6675,1997-07,84.2
23,-97.421,30.6675,1998-07,87.2
23,-97.421,30.6675,1999-07,82.5
23,-97.421,30.6675,2000-07,85.6
23,-97.421,30.6675,2001-07,84.4
23,-97.421,30.6675,2002-07,81.9
23,-97.421,30.6675,2003-07,83.3
23,-97.421,30.6675,2004-07,81.9
23,-97.421,30.6675,2005-07,84
23,-97.421,30.6675,2006-07,83.1
23,-97.421,30.6675,2007-07,79.6
23,-97.421,30.6675,2008-07,83.6
23,-97.421,30.6675,2009-07,87
23,-97.421,30.6675,2010-07,83.4
23,-97.421,30.6675,2011-07,88
23,-97.421,30.6675,2012-07,83.9
23,-97.421,30.6675,2013-07,83.4
23,-97.421,30.6675,2014-07,82.4
23,-97.421,30.6675,2015-07,84
23,-97.421,30.6675,2016-07,86.1
23,-97.421,30.6675,2017-07,85.7
23,-97.421,30.6675,2018-07,85.9
23,-97.421,30.6675,2019-07,83.1
23,-97.421,30.6675,2020-07,86
,,,,
24,-98.1579,30.5293,1975-07,81.7
24,-98.1579,30.5293,1976-07,79.8
24,-98.1579,30.5293,1977-07,85
24,-98.1579,30.5293,1978-07,86.7
24,-98.1579,30.5293,1979-07,83
24,-98.1579,30.5293,1980-07,87.3
24,-98.1579,30.5293,1981-07,84
24,-98.1579,30.5293,1982-07,85.7
24,-98.1579,30.5293,1983-07,82.1
24,-98.1579,30.5293,1984-07,83.8
24,-98.1579,30.5293,1985-07,83
24,-98.1579,30.5293,1986-07,85.5
24,-98.1579,30.5293,1987-07,82.2
24,-98.1579,30.5293,1988-07,83.5
24,-98.1579,30.5293,1989-07,83.7
24,-98.1579,30.5293,1990-07,82
24,-98.1579,30.5293,1991-07,83.5
24,-98.1579,30.5293,1992-07,83.1
24,-98.1579,30.5293,1993-07,84.5
24,-98.1579,30.5293,1994-07,85.5
24,-98.1579,30.5293,1995-07,84.6
24,-98.1579,30.5293,1996-07,86.4
24,-98.1579,30.5293,1997-07,84.9
24,-98.1579,30.5293,1998-07,87.5
24,-98.1579,30.5293,1999-07,82.6
24,-98.1579,30.5293,2000-07,86.1
24,-98.1579,30.5293,2001-07,85.8
24,-98.1579,30.5293,2002-07,81.1
24,-98.1579,30.5293,2003-07,83.2
24,-98.1579,30.5293,2004-07,81.8
24,-98.1579,30.5293,2005-07,84.4
24,-98.1579,30.5293,2006-07,85
24,-98.1579,30.5293,2007-07,79.8
24,-98.1579,30.5293,2008-07,85
24,-98.1579,30.5293,2009-07,88.2
24,-98.1579,30.5293,2010-07,83.9
24,-98.1579,30.5293,2011-07,89.1
24,-98.1579,30.5293,2012-07,84.8
24,-98.1579,30.5293,2013-07,84
24,-98.1579,30.5293,2014-07,82.6
24,-98.1579,30.5293,2015-07,83
24,-98.1579,30.5293,2016-07,85
24,-98.1579,30.5293,2017-07,85
24,-98.1579,30.5293,2018-07,86.1
24,-98.1579,30.5293,2019-07,83.2
24,-98.1579,30.5293,2020-07,87.2
,,,,
25,-97.4244,29.9121,1975-07,81.1
25,-97.4244,29.9121,1976-07,80
25,-97.4244,29.9121,1977-07,84.2
25,-97.4244,29.9121,1978-07,86.1
25,-97.4244,29.9121,1979-07,82
25,-97.4244,29.9121,1980-07,86.7
25,-97.4244,29.9121,1981-07,81.9
25,-97.4244,29.9121,1982-07,85.7
25,-97.4244,29.9121,1983-07,82
25,-97.4244,29.9121,1984-07,83.9
25,-97.4244,29.9121,1985-07,82.1
25,-97.4244,29.9121,1986-07,84.7
25,-97.4244,29.9121,1987-07,82.4
25,-97.4244,29.9121,1988-07,84.2
25,-97.4244,29.9121,1989-07,83.8
25,-97.4244,29.9121,1990-07,82.4
25,-97.4244,29.9121,1991-07,82
25,-97.4244,29.9121,1992-07,83.3
25,-97.4244,29.9121,1993-07,83.2
25,-97.4244,29.9121,1994-07,83.9
25,-97.4244,29.9121,1995-07,83.9
25,-97.4244,29.9121,1996-07,85.6
25,-97.4244,29.9121,1997-07,83.3
25,-97.4244,29.9121,1998-07,86.9
25,-97.4244,29.9121,1999-07,81.5
25,-97.4244,29.9121,2000-07,84.9
25,-97.4244,29.9121,2001-07,84.6
25,-97.4244,29.9121,2002-07,81.2
25,-97.4244,29.9121,2003-07,82
25,-97.4244,29.9121,2004-07,81.4
25,-97.4244,29.9121,2005-07,83.8
25,-97.4244,29.9121,2006-07,83.7
25,-97.4244,29.9121,2007-07,79.9
25,-97.4244,29.9121,2008-07,83.7
25,-97.4244,29.9121,2009-07,88
25,-97.4244,29.9121,2010-07,82.2
25,-97.4244,29.9121,2011-07,86.2
25,-97.4244,29.9121,2012-07,82.8
25,-97.4244,29.9121,2013-07,83.3
25,-97.4244,29.9121,2014-07,81.7
25,-97.4244,29.9121,2015-07,82.8
25,-97.4244,29.9121,2016-07,85.1
25,-97.4244,29.9121,2017-07,85.1
25,-97.4244,29.9121,2018-07,85.8
25,-97.4244,29.9121,2019-07,83.6
25,-97.4244,29.9121,2020-07,86.5
,,,,
26,-98.371,30.6168,1975-07,81.2
26,-98.371,30.6168,1976-07,79
26,-98.371,30.6168,1977-07,84.4
26,-98.371,30.6168,1978-07,86.5
26,-98.371,30.6168,1979-07,82.8
26,-98.371,30.6168,1980-07,86.8
26,-98.371,30.6168,1981-07,83.6
26,-98.371,30.6168,1982-07,84.9
26,-98.371,30.6168,1983-07,81.8
26,-98.371,30.6168,1984-07,83.4
26,-98.371,30.6168,1985-07,82.8
26,-98.371,30.6168,1986-07,84.8
26,-98.371,30.6168,1987-07,81.5
26,-98.371,30.6168,1988-07,82.6
26,-98.371,30.6168,1989-07,83
26,-98.371,30.6168,1990-07,81.1
26,-98.371,30.6168,1991-07,82.7
26,-98.371,30.6168,1992-07,82.5
26,-98.371,30.6168,1993-07,84.1
26,-98.371,30.6168,1994-07,84.9
26,-98.371,30.6168,1995-07,83.8
26,-98.371,30.6168,1996-07,85.9
26,-98.371,30.6168,1997-07,84.3
26,-98.371,30.6168,1998-07,86.6
26,-98.371,30.6168,1999-07,82.3
26,-98.371,30.6168,2000-07,85.5
26,-98.371,30.6168,2001-07,85.2
26,-98.371,30.6168,2002-07,80.8
26,-98.371,30.6168,2003-07,82.4
26,-98.371,30.6168,2004-07,81.3
26,-98.371,30.6168,2005-07,83.7
26,-98.371,30.6168,2006-07,84.4
26,-98.371,30.6168,2007-07,79.1
26,-98.371,30.6168,2008-07,84.2
26,-98.371,30.6168,2009-07,87.2
26,-98.371,30.6168,2010-07,82.9
26,-98.371,30.6168,2011-07,88
26,-98.371,30.6168,2012-07,83.6
26,-98.371,30.6168,2013-07,83
26,-98.371,30.6168,2014-07,83.2
26,-98.371,30.6168,2015-07,83.7
26,-98.371,30.6168,2016-07,85.9
26,-98.371,30.6168,2017-07,85.4
26,-98.371,30.6168,2018-07,86.1
26,-98.371,30.6168,2019-07,83.5
26,-98.371,30.6168,2020-07,87.1
,,,,
27,-97.7952,30.295,1975-07,81.9
27,-97.7952,30.295,1976-07,80.3
27,-97.7952,30.295,1977-07,84.8
27,-97.7952,30.295,1978-07,86.5
27,-97.7952,30.295,1979-07,83.1
27,-97.7952,30.295,1980-07,87.6
27,-97.7952,30.295,1981-07,83.9
27,-97.7952,30.295,1982-07,86.2
27,-97.7952,30.295,1983-07,82.6
27,-97.7952,30.295,1984-07,84.7
27,-97.7952,30.295,1985-07,82.9
27,-97.7952,30.295,1986-07,85.5
27,-97.7952,30.295,1987-07,83.1
27,-97.7952,30.295,1988-07,84.5
27,-97.7952,30.295,1989-07,85.1
27,-97.7952,30.295,1990-07,83.2
27,-97.7952,30.295,1991-07,83.6
27,-97.7952,30.295,1992-07,83.7
27,-97.7952,30.295,1993-07,84.9
27,-97.7952,30.295,1994-07,86.6
27,-97.7952,30.295,1995-07,84.7
27,-97.7952,30.295,1996-07,86.6
27,-97.7952,30.295,1997-07,84.7
27,-97.7952,30.295,1998-07,87.8
27,-97.7952,30.295,1999-07,82.8
27,-97.7952,30.295,2000-07,86.4
27,-97.7952,30.295,2001-07,86.3
27,-97.7952,30.295,2002-07,82.1
27,-97.7952,30.295,2003-07,83.9
27,-97.7952,30.295,2004-07,82.4
27,-97.7952,30.295,2005-07,85
27,-97.7952,30.295,2006-07,85.4
27,-97.7952,30.295,2007-07,80.8
27,-97.7952,30.295,2008-07,85.6
27,-97.7952,30.295,2009-07,88.7
27,-97.7952,30.295,2010-07,84
27,-97.7952,30.295,2011-07,88.9
27,-97.7952,30.295,2012-07,84.6
27,-97.7952,30.295,2013-07,85
27,-97.7952,30.295,2014-07,83.5
27,-97.7952,30.295,2015-07,84.8
27,-97.7952,30.295,2016-07,87.1
27,-97.7952,30.295,2017-07,87.6
27,-97.7952,30.295,2018-07,86.8
27,-97.7952,30.295,2019-07,84.7
27,-97.7952,30.295,2020-07,87.2
,,,,
28,-97.8373,30.7388,1975-07,81.5
28,-97.8373,30.7388,1976-07,79.2
28,-97.8373,30.7388,1977-07,84.5
28,-97.8373,30.7388,1978-07,86.2
28,-97.8373,30.7388,1979-07,82.2
28,-97.8373,30.7388,1980-07,87.2
28,-97.8373,30.7388,1981-07,82.6
28,-97.8373,30.7388,1982-07,84.1
28,-97.8373,30.7388,1983-07,81
28,-97.8373,30.7388,1984-07,82.6
28,-97.8373,30.7388,1985-07,82.6
28,-97.8373,30.7388,1986-07,84.2
28,-97.8373,30.7388,1987-07,81.4
28,-97.8373,30.7388,1988-07,82.5
28,-97.8373,30.7388,1989-07,82.3
28,-97.8373,30.7388,1990-07,80.7
28,-97.8373,30.7388,1991-07,82.2
28,-97.8373,30.7388,1992-07,82.4
28,-97.8373,30.7388,1993-07,83.6
28,-97.8373,30.7388,1994-07,85
28,-97.8373,30.7388,1995-07,83.9
28,-97.8373,30.7388,1996-07,86
28,-97.8373,30.7388,1997-07,83.8
28,-97.8373,30.7388,1998-07,86.5
28,-97.8373,30.7388,1999-07,82
28,-97.8373,30.7388,2000-07,85.5
28,-97.8373,30.7388,2001-07,84.9
28,-97.8373,30.7388,2002-07,81.1
28,-97.8373,30.7388,2003-07,83.1
28,-97.8373,30.7388,2004-07,81.1
28,-97.8373,30.7388,2005-07,83.7
28,-97.8373,30.7388,2006-07,83.7
28,-97.8373,30.7388,2007-07,79.5
28,-97.8373,30.7388,2008-07,83.7
28,-97.8373,30.7388,2009-07,86.8
28,-97.8373,30.7388,2010-07,83.3
28,-97.8373,30.7388,2011-07,87.8
28,-97.8373,30.7388,2012-07,84.1
28,-97.8373,30.7388,2013-07,83
28,-97.8373,30.7388,2014-07,82.3
28,-97.8373,30.7388,2015-07,83.5
28,-97.8373,30.7388,2016-07,85
28,-97.8373,30.7388,2017-07,85.2
28,-97.8373,30.7388,2018-07,85.4
28,-97.8373,30.7388,2019-07,82
28,-97.8373,30.7388,2020-07,85.3
,,,,
29,-97.9916,30.793,1975-07,80.9
29,-97.9916,30.793,1976-07,78.7
29,-97.9916,30.793,1977-07,83.9
29,-97.9916,30.793,1978-07,85.9
29,-97.9916,30.793,1979-07,82
29,-97.9916,30.793,1980-07,86.5
29,-97.9916,30.793,1981-07,82.4
29,-97.9916,30.793,1982-07,83.7
29,-97.9916,30.793,1983-07,80.8
29,-97.9916,30.793,1984-07,82.4
29,-97.9916,30.793,1985-07,82.4
29,-97.9916,30.793,1986-07,83.5
29,-97.9916,30.793,1987-07,80.7
29,-97.9916,30.793,1988-07,81.7
29,-97.9916,30.793,1989-07,82
29,-97.9916,30.793,1990-07,80
29,-97.9916,30.793,1991-07,81.7
29,-97.9916,30.793,1992-07,81.9
29,-97.9916,30.793,1993-07,83.2
29,-97.9916,30.793,1994-07,84.7
29,-97.9916,30.793,1995-07,83.1
29,-97.9916,30.793,1996-07,85.7
29,-97.9916,30.793,1997-07,83.3
29,-97.9916,30.793,1998-07,85.8
29,-97.9916,30.793,1999-07,81.6
29,-97.9916,30.793,2000-07,85.2
29,-97.9916,30.793,2001-07,84.6
29,-97.9916,30.793,2002-07,80.6
29,-97.9916,30.793,2003-07,82.8
29,-97.9916,30.793,2004-07,81
29,-97.9916,30.793,2005-07,83.5
29,-97.9916,30.793,2006-07,83.6
29,-97.9916,30.793,2007-07,79.2
29,-97.9916,30.793,2008-07,83.6
29,-97.9916,30.793,2009-07,86.4
29,-97.9916,30.793,2010-07,82.8
29,-97.9916,30.793,2011-07,87.3
29,-97.9916,30.793,2012-07,83.8
29,-97.9916,30.793,2013-07,82.5
29,-97.9916,30.793,2014-07,82.1
29,-97.9916,30.793,2015-07,83.2
29,-97.9916,30.793,2016-07,84.9
29,-97.9916,30.793,2017-07,84.7
29,-97.9916,30.793,2018-07,85.3
29,-97.9916,30.793,2019-07,82.2
29,-97.9916,30.793,2020-07,85.7
,,,,
30,-97.4492,29.9128,1975-07,81.3
30,-97.4492,29.9128,1976-07,80.1
30,-97.4492,29.9128,1977-07,84.4
30,-97.4492,29.9128,1978-07,86.3
30,-97.4492,29.9128,1979-07,82.2
30,-97.4492,29.9128,1980-07,86.9
30,-97.4492,29.9128,1981-07,82.1
30,-97.4492,29.9128,1982-07,85.8
30,-97.4492,29.9128,1983-07,82.2
30,-97.4492,29.9128,1984-07,84.1
30,-97.4492,29.9128,1985-07,82.5
30,-97.4492,29.9128,1986-07,85.1
30,-97.4492,29.9128,1987-07,82.7
30,-97.4492,29.9128,1988-07,84.5
30,-97.4492,29.9128,1989-07,84.3
30,-97.4492,29.9128,1990-07,82.6
30,-97.4492,29.9128,1991-07,82.2
30,-97.4492,29.9128,1992-07,83.4
30,-97.4492,29.9128,1993-07,83.4
30,-97.4492,29.9128,1994-07,84.3
30,-97.4492,29.9128,1995-07,84.3
30,-97.4492,29.9128,1996-07,85.9
30,-97.4492,29.9128,1997-07,83.6
30,-97.4492,29.9128,1998-07,87.2
30,-97.4492,29.9128,1999-07,81.8
30,-97.4492,29.9128,2000-07,85.2
30,-97.4492,29.9128,2001-07,84.8
30,-97.4492,29.9128,2002-07,81.4
30,-97.4492,29.9128,2003-07,82.2
30,-97.4492,29.9128,2004-07,81.5
30,-97.4492,29.9128,2005-07,83.9
30,-97.4492,29.9128,2006-07,83.9
30,-97.4492,29.9128,2007-07,80
30,-97.4492,29.9128,2008-07,84
30,-97.4492,29.9128,2009-07,88.2
30,-97.4492,29.9128,2010-07,82.5
30,-97.4492,29.9128,2011-07,86.5
30,-97.4492,29.9128,2012-07,83
30,-97.4492,29.9128,2013-07,83.4
30,-97.4492,29.9128,2014-07,82.2
30,-97.4492,29.9128,2015-07,83.2
30,-97.4492,29.9128,2016-07,85.4
30,-97.4492,29.9128,2017-07,85.3
30,-97.4492,29.9128,2018-07,85.9
30,-97.4492,29.9128,2019-07,83.6
30,-97.4492,29.9128,2020-07,86.4
,,,,
31,-97.8063,30.0273,1975-07,81.5
31,-97.8063,30.0273,1976-07,79.9
31,-97.8063,30.0273,1977-07,84.3
31,-97.8063,30.0273,1978-07,86.1
31,-97.8063,30.0273,1979-07,82.6
31,-97.8063,30.0273,1980-07,86.8
31,-97.8063,30.0273,1981-07,82.8
31,-97.8063,30.0273,1982-07,85.9
31,-97.8063,30.0273,1983-07,82.1
31,-97.8063,30.0273,1984-07,84
